image_path,width,height,class_id,xmin,ymin,xmax,ymax
Handgun\Handgun_USRT_CCTV\PCH7_C2_P3_V2_HB_2_f0165.jpg,1920,1080,1,1074.2,552.8,1133.6,665.8
Handgun\Handgun_USRT_CCTV\PCH7_C2_P3_V2_HB_2_f0188.jpg,1920,1080,1,1411.0,666.0,1478.0,788.0
Handgun\Handgun_USRT_CCTV\PCH7_C2_P3_V2_HB_2_f0212.jpg,1920,1080,1,1814.5,808.0,1918.5,944.0
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V1_HB_2_f0049.jpg,1920,1080,1,0.0,924.5,110.0,1078.5
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V1_HB_2_f0078.jpg,1920,1080,1,582.5,688.2,696.8,827.0
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V1_HB_2_f0107.jpg,1920,1080,1,929.3,547.3,1019.0,663.0
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V1_HB_2_f0136.jpg,1920,1080,1,1165.5,422.7,1237.7,527.2
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V1_HB_2_f0165.jpg,1920,1080,1,1398.0,365.0,1463.5,474.0
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V1_HB_2_f0194.jpg,1920,1080,1,1553.0,308.0,1625.0,398.0
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V1_HB_2_f0223.jpg,1920,1080,1,1690.0,259.3,1750.9,341.9
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V1_HB_2_f0252.jpg,1920,1080,1,1874.5,223.0,1918.5,314.0
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V2_HB_2_f0049.jpg,1920,1080,1,105.0,953.5,197.0,1078.5
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V2_HB_2_f0080.jpg,1920,1080,1,605.3,676.8,684.8,800.7
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V2_HB_2_f0112.jpg,1920,1080,1,967.7,552.6,1038.3,663.3
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V2_HB_2_f0144.jpg,1920,1080,1,1221.9,459.0,1289.9,551.3
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V2_HB_2_f0176.jpg,1920,1080,1,1397.9,358.9,1465.6,453.7
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V2_HB_2_f0208.jpg,1920,1080,1,1576.0,315.0,1647.0,401.0
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V2_HB_2_f0240.jpg,1920,1080,1,1706.2,286.8,1781.4,361.0
Handgun\Handgun_USRT_CCTV\PCH7_C2_P5_V2_HB_2_f0272.jpg,1920,1080,1,1883.5,234.0,1918.5,302.0
Knife\Knife_First_Clean_Howard\DSC_0001.JPG,1920,1280,2,873.0,651.0,1079.0,758.0
Knife\Knife_First_Clean_Howard\DSC_0002.JPG,1920,1280,2,834.0,665.0,1049.0,811.0
Knife\Knife_First_Clean_Howard\DSC_0003.JPG,1920,1280,2,765.0,747.0,890.0,948.0
Knife\Knife_First_Clean_Howard\DSC_0004.JPG,1920,1280,2,635.0,433.0,751.0,616.0
Knife\Knife_First_Clean_Howard\DSC_0005.JPG,1920,1280,2,885.0,602.0,1116.0,735.0
Knife\Knife_First_Clean_Howard\DSC_0006.JPG,1920,1280,2,905.0,286.0,1008.0,548.0
Knife\Knife_First_Clean_Howard\DSC_0007.JPG,1920,1280,2,1041.0,658.0,1212.0,840.0
Knife\Knife_First_Clean_Howard\DSC_0008.JPG,1920,1280,2,922.0,467.0,977.0,729.0
Knife\Knife_First_Clean_Howard\DSC_0009.JPG,1920,1280,2,982.0,503.0,1148.0,616.0
Knife\Knife_First_Clean_Howard\DSC_0010.JPG,1920,1280,2,1434.0,563.0,1632.0,791.0
Knife\Knife_First_Clean_Howard\DSC_00011.JPG,1920,1281,2,1022.0,672.0,1181.0,748.0
Knife\Knife_First_Clean_Howard\DSC_0011.JPG,1920,1280,2,1066.0,633.0,1322.0,774.0
Knife\Knife_First_Clean_Howard\DSC_0012.JPG,1920,1280,2,866.0,513.0,1174.0,588.0
Knife\Knife_First_Clean_Howard\DSC_0013.JPG,1920,1280,2,803.0,375.0,897.0,621.0
Knife\Knife_First_Clean_Howard\DSC_0014.JPG,1920,1280,2,772.0,822.0,1055.0,951.0
Knife\Knife_First_Clean_Howard\DSC_0015.JPG,1920,1280,2,775.0,637.0,1228.0,793.0
Knife\Knife_First_Clean_Howard\DSC_0016.JPG,1920,1280,2,833.0,642.0,1059.0,741.0
Knife\Knife_First_Clean_Howard\DSC_0017.JPG,1920,1280,2,571.0,720.0,827.0,927.0
Knife\Knife_First_Clean_Howard\DSC_0018.JPG,1920,1280,2,620.0,714.0,811.0,863.0
Knife\Knife_First_Clean_Howard\DSC_0019.JPG,1920,1280,2,1101.0,718.0,1289.0,773.0
Knife\Knife_First_Clean_Howard\DSC_0020.JPG,1920,1280,2,1115.0,769.0,1253.0,838.0
Knife\Knife_First_Clean_Howard\DSC_00021.JPG,1920,1281,2,865.0,722.0,1039.0,826.0
Knife\Knife_First_Clean_Howard\DSC_0021.JPG,1920,1280,2,1102.0,883.0,1270.0,949.0
Knife\Knife_First_Clean_Howard\DSC_0022.JPG,1920,1280,2,951.0,963.0,1116.0,1077.0
Knife\Knife_First_Clean_Howard\DSC_0023.JPG,1920,1280,2,862.0,641.0,1115.0,698.0
Knife\Knife_First_Clean_Howard\DSC_0024.JPG,1920,1280,2,969.0,580.0,1073.0,696.0
Knife\Knife_First_Clean_Howard\DSC_0025.JPG,1920,1280,2,1026.0,448.0,1134.0,563.0
Knife\Knife_First_Clean_Howard\DSC_0026.JPG,1920,1280,2,1034.0,454.0,1181.0,530.0
Knife\Knife_First_Clean_Howard\DSC_0027.JPG,1920,1280,2,993.0,523.0,1177.0,654.0
Knife\Knife_First_Clean_Howard\DSC_0028.JPG,1920,1280,2,1029.0,550.0,1178.0,611.0
Knife\Knife_First_Clean_Howard\DSC_0029.JPG,1920,1280,2,1063.0,608.0,1121.0,803.0
Knife\Knife_First_Clean_Howard\DSC_0030.JPG,1920,1280,2,811.0,726.0,948.0,789.0
Knife\Knife_First_Clean_Howard\DSC_00031.JPG,1920,1281,2,867.0,913.0,937.0,1070.0
Knife\Knife_First_Clean_Howard\DSC_0031.JPG,1920,1280,2,557.0,670.0,719.0,751.0
Knife\Knife_First_Clean_Howard\DSC_0032.JPG,1920,1280,2,529.0,729.0,732.0,813.0
Knife\Knife_First_Clean_Howard\DSC_0033.JPG,1920,1280,2,514.0,732.0,730.0,826.0
Knife\Knife_First_Clean_Howard\DSC_0034.JPG,1920,1280,2,545.0,895.0,757.0,952.0
Knife\Knife_First_Clean_Howard\DSC_0035.JPG,1920,1280,2,673.0,615.0,726.0,834.0
Knife\Knife_First_Clean_Howard\DSC_0036.JPG,1920,1280,2,575.0,828.0,756.0,971.0
Knife\Knife_First_Clean_Howard\DSC_0037.JPG,1920,1280,2,930.0,642.0,1010.0,942.0
Knife\Knife_First_Clean_Howard\DSC_0038.JPG,1920,1280,2,828.0,778.0,890.0,986.0
Knife\Knife_First_Clean_Howard\DSC_0038.JPG,1920,1280,2,1111.0,689.0,1214.0,949.0
Knife\Knife_First_Clean_Howard\DSC_0039.JPG,1920,1280,2,729.0,498.0,1041.0,566.0
Knife\Knife_First_Clean_Howard\DSC_0039.JPG,1920,1280,2,769.0,824.0,841.0,1028.0
Knife\Knife_First_Clean_Howard\DSC_0040.JPG,1920,1280,2,767.0,639.0,1026.0,726.0
Knife\Knife_First_Clean_Howard\DSC_00041.JPG,1920,1281,2,850.0,927.0,985.0,1039.0
Knife\Knife_First_Clean_Howard\DSC_0041.JPG,1920,1280,2,989.0,517.0,1080.0,756.0
Knife\Knife_First_Clean_Howard\DSC_0042.JPG,1920,1280,2,1012.0,758.0,1058.0,967.0
Knife\Knife_First_Clean_Howard\DSC_0043.JPG,1920,1280,2,112.0,870.0,375.0,940.0
Knife\Knife_First_Clean_Howard\DSC_0043.JPG,1920,1280,2,1103.0,869.0,1257.0,976.0
Knife\Knife_First_Clean_Howard\DSC_0044.JPG,1920,1280,2,974.0,567.0,1032.0,862.0
Knife\Knife_First_Clean_Howard\DSC_0044.JPG,1920,1280,2,1100.0,577.0,1150.0,836.0
Knife\Knife_First_Clean_Howard\DSC_0045.JPG,1920,1280,2,960.0,708.0,1040.0,935.0
Knife\Knife_First_Clean_Howard\DSC_0046.JPG,1920,1280,2,943.0,681.0,1061.0,952.0
Knife\Knife_First_Clean_Howard\DSC_0047.JPG,1920,1280,2,949.0,755.0,1019.0,1050.0
Knife\Knife_First_Clean_Howard\DSC_0048.JPG,1920,1280,2,882.0,788.0,959.0,1008.0
Knife\Knife_First_Clean_Howard\DSC_0049.JPG,1920,1280,2,895.0,882.0,959.0,1126.0
Knife\Knife_First_Clean_Howard\DSC_0050.JPG,1920,1280,2,867.0,614.0,1033.0,888.0
Knife\Knife_First_Clean_Howard\DSC_00051.JPG,1920,1281,2,878.0,510.0,934.0,720.0
Knife\Knife_First_Clean_Howard\DSC_0051.JPG,1920,1280,2,807.0,885.0,1004.0,1027.0
Knife\Knife_First_Clean_Howard\DSC_0052.JPG,1920,1280,2,859.0,431.0,1108.0,836.0
Knife\Knife_First_Clean_Howard\DSC_0053.JPG,1920,1280,2,848.0,738.0,1082.0,800.0
Knife\Knife_First_Clean_Howard\DSC_0054.JPG,1920,1280,2,891.0,589.0,1074.0,806.0
Knife\Knife_First_Clean_Howard\DSC_0055.JPG,1920,1280,2,822.0,631.0,1090.0,789.0
Knife\Knife_First_Clean_Howard\DSC_0056.JPG,1920,1280,2,929.0,776.0,1100.0,836.0
Knife\Knife_First_Clean_Howard\DSC_0057.JPG,1920,1280,2,700.0,765.0,953.0,1024.0
Knife\Knife_First_Clean_Howard\DSC_0057.JPG,1920,1280,2,841.0,656.0,1223.0,897.0
Knife\Knife_First_Clean_Howard\DSC_0058.JPG,1920,1280,2,812.0,503.0,1132.0,1025.0
Knife\Knife_First_Clean_Howard\DSC_0059.JPG,1920,1280,2,883.0,731.0,1019.0,872.0
Knife\Knife_First_Clean_Howard\DSC_0060.JPG,1920,1280,2,843.0,819.0,1031.0,896.0
Knife\Knife_First_Clean_Howard\DSC_00061.JPG,1920,1281,2,999.0,587.0,1144.0,647.0
Knife\Knife_First_Clean_Howard\DSC_0061.JPG,1920,1281,2,824.0,578.0,976.0,995.0
Knife\Knife_First_Clean_Howard\DSC_0062.JPG,1920,1280,2,1049.0,667.0,1344.0,764.0
Knife\Knife_First_Clean_Howard\DSC_0063.JPG,1920,1280,2,683.0,968.0,840.0,1188.0
Knife\Knife_First_Clean_Howard\DSC_0064.JPG,1920,1280,2,578.0,1052.0,991.0,1213.0
Knife\Knife_First_Clean_Howard\DSC_0065.JPG,1920,1280,2,690.0,925.0,1028.0,1171.0
Knife\Knife_First_Clean_Howard\DSC_0066.JPG,1920,1280,2,648.0,959.0,868.0,1098.0
Knife\Knife_First_Clean_Howard\DSC_0067.JPG,1920,1280,2,770.0,850.0,830.0,1041.0
Knife\Knife_First_Clean_Howard\DSC_0069.JPG,1920,1281,2,623.0,768.0,710.0,865.0
Knife\Knife_First_Clean_Howard\DSC_0070.JPG,1920,1281,2,885.0,676.0,998.0,961.0
Knife\Knife_First_Clean_Howard\DSC_00071.JPG,1920,1281,2,987.0,663.0,1136.0,759.0
Knife\Knife_First_Clean_Howard\DSC_00081.JPG,1920,1281,2,1008.0,664.0,1168.0,754.0
Knife\Knife_First_Clean_Howard\DSC_00091.JPG,1920,1281,2,964.0,899.0,1118.0,996.0
Knife\Knife_First_Clean_Howard\DSC_00101.JPG,1920,1281,2,1007.0,704.0,1074.0,879.0
Knife\Knife_First_Clean_Howard\DSC_00111.JPG,1920,1281,2,1040.0,672.0,1114.0,880.0
Knife\Knife_First_Clean_Howard\DSC_00121.JPG,1920,1281,2,1005.0,517.0,1081.0,656.0
Knife\Knife_First_Clean_Howard\DSC_00131.JPG,1920,1281,2,895.0,983.0,1035.0,1036.0
Knife\Knife_First_Clean_Howard\DSC_00141.JPG,1920,1281,2,961.0,545.0,1087.0,591.0
Knife\Knife_First_Clean_Howard\DSC_00151.JPG,1920,1281,2,823.0,515.0,933.0,637.0
Knife\Knife_First_Clean_Howard\DSC_00161.JPG,1920,1281,2,874.0,487.0,954.0,696.0
Knife\Knife_First_Clean_Howard\DSC_00171.JPG,1920,1281,2,873.0,516.0,929.0,713.0
Knife\Knife_First_Clean_Howard\DSC_00181.JPG,1920,1281,2,893.0,508.0,975.0,747.0
Knife\Knife_First_Clean_Howard\DSC_00191.JPG,1920,1281,2,915.0,505.0,974.0,697.0
Knife\Knife_First_Clean_Howard\DSC_00201.JPG,1920,1281,2,896.0,511.0,965.0,752.0
Knife\Knife_First_Clean_Howard\DSC_00211.JPG,1920,1281,2,898.0,510.0,970.0,750.0
Knife\Knife_First_Clean_Howard\DSC_00221.JPG,1920,1281,2,900.0,550.0,1020.0,764.0
Knife\Knife_First_Clean_Howard\DSC_00231.JPG,1920,1281,2,897.0,551.0,1024.0,768.0
Knife\Knife_First_Clean_Howard\DSC_00241.JPG,1920,1281,2,864.0,587.0,1068.0,717.0
Knife\Knife_First_Clean_Howard\DSC_00251.JPG,1920,1281,2,863.0,603.0,1075.0,717.0
Knife\Knife_First_Clean_Howard\DSC_00261.JPG,1920,1281,2,861.0,614.0,1081.0,707.0
Knife\Knife_First_Clean_Howard\DSC_00271.JPG,1920,1281,2,867.0,604.0,1090.0,696.0
Knife\Knife_First_Clean_Howard\DSC_00281.JPG,1920,1281,2,873.0,643.0,1106.0,694.0
Knife\Knife_First_Clean_Howard\DSC_00291.JPG,1920,1281,2,867.0,596.0,1086.0,683.0
Knife\Knife_First_Clean_Howard\DSC_00301.JPG,1920,1281,2,1003.0,889.0,1175.0,1003.0
Knife\Knife_First_Clean_Howard\DSC_00311.JPG,1920,1281,2,1002.0,892.0,1173.0,1003.0
Knife\Knife_First_Clean_Howard\DSC_00321.JPG,1920,1281,2,1015.0,743.0,1062.0,955.0
Knife\Knife_First_Clean_Howard\DSC_00331.JPG,1920,1281,2,861.0,417.0,1051.0,538.0
Knife\Knife_First_Clean_Howard\DSC_00341.JPG,1920,1281,2,949.0,315.0,1036.0,466.0
Knife\Knife_First_Clean_Howard\DSC_00351.JPG,1920,1281,2,972.0,308.0,1108.0,403.0
Knife\Knife_First_Clean_Howard\DSC_00361.JPG,1920,1281,2,885.0,362.0,1039.0,390.0
Knife\Knife_First_Clean_Howard\DSC_00371.JPG,1920,1281,2,1201.0,177.0,1299.0,219.0
Knife\Knife_First_Clean_Howard\DSC_00381.JPG,1920,1281,2,1203.0,203.0,1299.0,241.0
Knife\Knife_First_Clean_Howard\DSC_00391.JPG,1920,1281,2,908.0,631.0,951.0,743.0
Knife\Knife_First_Clean_Howard\DSC_00401.JPG,1920,1281,2,862.0,431.0,1045.0,699.0
Knife\Knife_First_Clean_Howard\DSC_00411.JPG,1920,1281,2,845.0,494.0,1053.0,576.0
Knife\Knife_First_Clean_Howard\DSC_00421.JPG,1920,1281,2,913.0,505.0,1089.0,634.0
Knife\Knife_First_Clean_Howard\DSC_00431.JPG,1920,1281,2,922.0,518.0,1084.0,684.0
Knife\Knife_First_Clean_Howard\DSC_00441.JPG,1920,1281,2,862.0,521.0,1087.0,674.0
Knife\Knife_First_Clean_Howard\DSC_00451.JPG,1920,1281,2,734.0,563.0,1157.0,681.0
Knife\Knife_First_Clean_Howard\DSC_00461.JPG,1920,1281,2,919.0,341.0,1008.0,549.0
Knife\Knife_First_Clean_Howard\DSC_00471.JPG,1920,1281,2,888.0,777.0,1003.0,1010.0
Knife\Knife_First_Clean_Howard\DSC_00481.JPG,1920,1281,2,517.0,790.0,830.0,925.0
Knife\Knife_First_Clean_Howard\DSC_00491.JPG,1920,1281,2,528.0,755.0,753.0,818.0
Knife\Knife_First_Clean_Howard\DSC_00501.JPG,1920,1281,2,646.0,519.0,793.0,687.0
Knife\Knife_First_Clean_Howard\DSC_00511.JPG,1920,1281,2,590.0,496.0,662.0,730.0
Knife\Knife_First_Clean_Howard\DSC_00521.JPG,1920,1281,2,545.0,558.0,860.0,660.0
Knife\Knife_First_Clean_Howard\DSC_00531.JPG,1920,1281,2,572.0,611.0,717.0,756.0
Knife\Knife_First_Clean_Howard\DSC_00541.JPG,1920,1281,2,625.0,363.0,740.0,593.0
Knife\Knife_First_Clean_Howard\DSC_00551.JPG,1920,1281,2,641.0,364.0,783.0,628.0
Knife\Knife_First_Clean_Howard\DSC_00561.JPG,1920,1281,2,665.0,412.0,751.0,599.0
Knife\Knife_First_Clean_Howard\DSC_00571.JPG,1920,1281,2,639.0,670.0,719.0,891.0
Knife\Knife_First_Clean_Howard\DSC_00581.JPG,1920,1281,2,649.0,792.0,751.0,1030.0
Knife\Knife_First_Clean_Howard\DSC_00591.JPG,1920,1281,2,637.0,679.0,771.0,999.0
Knife\Knife_First_Clean_Howard\DSC_00601.JPG,1920,1281,2,503.0,821.0,895.0,992.0
Knife\Knife_First_Clean_Howard\DSC_00621.JPG,1920,1281,2,817.0,852.0,977.0,898.0
Knife\Knife_First_Clean_Howard\knife_1.jpg,655,438,2,51.0,108.0,587.0,379.0
Knife\Knife_First_Clean_Howard\knife_2.jpg,439,294,2,1.0,52.0,400.0,263.0
Knife\Knife_First_Clean_Howard\knife_3.jpg,416,286,2,42.0,64.0,314.0,165.0
Knife\Knife_First_Clean_Howard\knife_10.jpg,457,372,2,118.0,7.0,324.0,240.0
Knife\Knife_First_Clean_Howard\knife_12.jpg,744,558,2,78.0,21.0,718.0,547.0
Knife\Knife_First_Clean_Howard\knife_14.jpg,1046,1034,2,176.0,1.0,759.0,1013.0
Knife\Knife_First_Clean_Howard\knife_15.jpg,608,422,2,9.0,218.0,444.0,307.0
Knife\Knife_First_Clean_Howard\knife_21.jpg,163,125,2,72.0,39.0,122.0,61.0
Knife\Knife_First_Clean_Howard\knife_29.jpg,357,277,2,91.0,4.0,305.0,225.0
Knife\Knife_First_Clean_Howard\knife_30.jpg,590,420,2,385.0,175.0,589.0,416.0
Knife\Knife_First_Clean_Howard\knife_33.jpg,590,390,2,36.0,62.0,386.0,240.0
Knife\Knife_First_Clean_Howard\knife_35.jpg,1280,914,2,134.0,46.0,1279.0,830.0
Knife\Knife_First_Clean_Howard\knife_36.jpg,800,533,2,251.0,224.0,779.0,419.0
Knife\Knife_First_Clean_Howard\knife_37.jpg,644,393,2,9.0,111.0,475.0,341.0
Knife\Knife_First_Clean_Howard\knife_42.jpg,577,399,2,137.0,91.0,328.0,389.0
Knife\Knife_First_Clean_Howard\knife_49.jpg,250,196,2,75.0,13.0,114.0,167.0
Knife\Knife_First_Clean_Howard\knife_50.jpg,2000,1500,2,68.0,95.0,1311.0,1061.0
Knife\Knife_First_Clean_Howard\knife_60.jpg,219,165,2,70.0,32.0,135.0,92.0
Knife\Knife_First_Clean_Howard\knife_61.jpg,581,457,2,148.0,127.0,271.0,445.0
Knife\Knife_First_Clean_Howard\knife_62.jpg,451,341,2,90.0,94.0,391.0,244.0
Knife\Knife_First_Clean_Howard\knife_67.jpg,810,517,2,20.0,130.0,582.0,464.0
Knife\Knife_First_Clean_Howard\knife_70.jpg,310,222,2,118.0,43.0,171.0,157.0
Knife\Knife_First_Clean_Howard\knife_72.jpg,361,286,2,67.0,25.0,120.0,285.0
Knife\Knife_First_Clean_Howard\knife_74.jpg,682,422,2,123.0,37.0,491.0,338.0
Knife\Knife_First_Clean_Howard\knife_75.jpg,376,266,2,123.0,91.0,191.0,239.0
Knife\Knife_First_Clean_Howard\knife_76.jpg,492,359,2,8.0,13.0,303.0,252.0
Knife\Knife_First_Clean_Howard\knife_77.jpg,206,150,2,75.0,86.0,175.0,136.0
Knife\Knife_First_Clean_Howard\knife_78.jpg,677,451,2,274.0,154.0,470.0,450.0
Knife\Knife_First_Clean_Howard\knife_79.jpg,582,419,2,193.0,203.0,461.0,313.0
Knife\Knife_First_Clean_Howard\knife_84.jpg,559,463,2,110.0,26.0,319.0,403.0
Knife\Knife_First_Clean_Howard\knife_86.jpg,480,478,2,157.0,6.0,465.0,477.0
Knife\Knife_First_Clean_Howard\knife_87.jpg,309,225,2,33.0,50.0,147.0,185.0
Knife\Knife_First_Clean_Howard\knife_88.jpg,3000,1688,2,1.0,1.0,2217.0,1322.0
Knife\Knife_First_Clean_Howard\knife_90.jpg,1082,816,2,299.0,27.0,432.0,808.0
Knife\Knife_First_Clean_Howard\knife_93.jpg,650,488,2,38.0,91.0,467.0,355.0
Knife\Knife_First_Clean_Howard\knife_96.jpg,601,286,2,1.0,47.0,460.0,236.0
Knife\Knife_First_Clean_Howard\knife_97.jpg,516,290,2,1.0,1.0,398.0,289.0
Knife\Knife_First_Clean_Howard\knife_99.jpg,168,121,2,29.0,8.0,80.0,49.0
Knife\Knife_First_Clean_Howard\knife_101.jpg,660,371,2,195.0,65.0,626.0,370.0
Knife\Knife_First_Clean_Howard\knife_102.jpg,590,400,2,21.0,19.0,579.0,382.0
Knife\Knife_First_Clean_Howard\knife_108.jpg,233,167,2,59.0,33.0,95.0,163.0
Knife\Knife_First_Clean_Howard\knife_108.jpg,233,167,2,110.0,28.0,168.0,140.0
Knife\Knife_First_Clean_Howard\knife_110.jpg,640,360,2,139.0,98.0,624.0,339.0
Knife\Knife_First_Clean_Howard\knife_113.jpg,866,634,2,261.0,216.0,809.0,464.0
Knife\Knife_First_Clean_Howard\knife_114.jpg,2832,2128,2,1.0,692.0,2744.0,1437.0
Knife\Knife_First_Clean_Howard\knife_118.jpg,565,379,2,68.0,143.0,454.0,217.0
Knife\Knife_First_Clean_Howard\knife_119.jpg,572,393,2,90.0,133.0,555.0,282.0
Knife\Knife_First_Clean_Howard\knife_120.jpg,636,481,2,136.0,31.0,321.0,458.0
Knife\Knife_First_Clean_Howard\knife_121.jpg,736,723,2,216.0,151.0,720.0,718.0
Knife\Knife_First_Clean_Howard\knife_123.jpg,584,445,2,136.0,5.0,219.0,439.0
Knife\Knife_First_Clean_Howard\knife_127.jpg,800,525,2,44.0,24.0,632.0,501.0
Knife\Knife_First_Clean_Howard\knife_129.jpg,523,339,2,128.0,99.0,442.0,277.0
Knife\Knife_First_Clean_Howard\knife_130.jpg,395,278,2,64.0,164.0,338.0,247.0
Knife\Knife_First_Clean_Howard\knife_133.jpg,2000,1333,2,768.0,89.0,1402.0,1101.0
Knife\Knife_First_Clean_Howard\knife_135.jpg,640,458,2,33.0,69.0,525.0,446.0
Knife\Knife_First_Clean_Howard\knife_138.jpg,468,323,2,55.0,50.0,414.0,170.0
Knife\Knife_First_Clean_Howard\knife_142.jpg,364,285,2,121.0,15.0,359.0,202.0
Knife\Knife_First_Clean_Howard\knife_144.jpg,617,360,2,1.0,69.0,519.0,282.0
Knife\Knife_First_Clean_Howard\knife_146.jpg,627,457,2,152.0,56.0,265.0,438.0
Knife\Knife_First_Clean_Howard\knife_147.jpg,376,258,2,27.0,42.0,224.0,244.0
Knife\Knife_First_Clean_Howard\knife_149.jpg,350,234,2,99.0,109.0,341.0,176.0
Knife\Knife_First_Clean_Howard\knife_154.jpg,170,119,2,68.0,26.0,118.0,79.0
Knife\Knife_First_Clean_Howard\knife_157.jpg,512,350,2,191.0,78.0,356.0,349.0
Knife\Knife_First_Clean_Howard\knife_162.jpg,294,208,2,7.0,79.0,221.0,124.0
Knife\Knife_First_Clean_Howard\knife_163.jpg,400,346,2,15.0,1.0,365.0,294.0
Knife\Knife_First_Clean_Howard\knife_165.jpg,640,431,2,131.0,5.0,638.0,336.0
Knife\Knife_First_Clean_Howard\knife_166.jpg,479,328,2,69.0,113.0,423.0,227.0
Knife\Knife_First_Clean_Howard\knife_169.jpg,1024,683,2,237.0,269.0,865.0,504.0
Knife\Knife_First_Clean_Howard\knife_184.jpg,482,330,2,194.0,130.0,442.0,277.0
Knife\Knife_First_Clean_Howard\knife_186.jpg,938,696,2,165.0,27.0,599.0,627.0
Knife\Knife_First_Clean_Howard\knife_187.jpg,279,180,2,12.0,7.0,236.0,159.0
Knife\Knife_First_Clean_Howard\knife_188.jpg,598,393,2,44.0,20.0,175.0,301.0
Knife\Knife_First_Clean_Howard\knife_189.jpg,400,291,2,80.0,1.0,207.0,149.0
Knife\Knife_First_Clean_Howard\knife_190.jpg,609,434,2,19.0,71.0,282.0,306.0
Knife\Knife_First_Clean_Howard\knife_191.jpg,640,555,2,37.0,4.0,599.0,554.0
Knife\Knife_First_Clean_Howard\knife_192.jpg,799,600,2,108.0,10.0,769.0,553.0
Knife\Knife_First_Clean_Howard\knife_195.jpg,565,406,2,294.0,63.0,557.0,405.0
Knife\Knife_First_Clean_Howard\knife_196.jpg,558,375,2,64.0,139.0,414.0,234.0
Knife\Knife_First_Clean_Howard\knife_199.jpg,516,290,2,82.0,65.0,515.0,289.0
Knife\Knife_First_Clean_Howard\knife_200.jpg,640,426,2,149.0,120.0,622.0,291.0
Knife\Knife_First_Clean_Howard\knife_206.jpg,428,276,2,40.0,82.0,227.0,195.0
Knife\Knife_First_Clean_Howard\knife_215.jpg,383,256,2,73.0,107.0,361.0,216.0
Knife\Knife_First_Clean_Howard\knife_216.jpg,740,542,2,148.0,170.0,474.0,319.0
Knife\Knife_First_Clean_Howard\knife_217.jpg,237,172,2,58.0,30.0,157.0,112.0
Knife\Knife_First_Clean_Howard\knife_220.jpg,170,131,2,64.0,22.0,89.0,95.0
Knife\Knife_First_Clean_Howard\knife_224.jpg,304,215,2,87.0,35.0,206.0,150.0
Knife\Knife_First_Clean_Howard\knife_225.jpg,1024,768,2,318.0,131.0,1019.0,572.0
Knife\Knife_First_Clean_Howard\knife_226.jpg,1024,719,2,229.0,6.0,747.0,597.0
Knife\Knife_First_Clean_Howard\knife_227.jpg,575,426,2,75.0,42.0,394.0,289.0
Knife\Knife_First_Clean_Howard\knife_231.jpg,375,274,2,156.0,30.0,316.0,194.0
Knife\Knife_First_Clean_Howard\knife_232.jpg,320,227,2,49.0,29.0,213.0,174.0
Knife\Knife_First_Clean_Howard\knife_243.jpg,1224,720,2,13.0,139.0,937.0,604.0
Knife\Knife_First_Clean_Howard\knife_251.jpg,625,582,2,285.0,14.0,604.0,277.0
Knife\Knife_First_Clean_Howard\knife_254.jpg,976,682,2,208.0,283.0,941.0,505.0
Knife\Knife_First_Clean_Howard\knife_275.jpg,620,413,2,236.0,50.0,507.0,187.0
Knife\Knife_First_Clean_Howard\knife_282.jpg,225,173,2,10.0,77.0,129.0,154.0
Knife\Knife_First_Clean_Howard\knife_283.jpg,512,384,2,212.0,10.0,361.0,191.0
Knife\Knife_First_Clean_Howard\knife_284.jpg,400,315,2,18.0,109.0,213.0,306.0
Knife\Knife_First_Clean_Howard\knife_290.jpg,640,480,2,7.0,2.0,400.0,299.0
Knife\Knife_First_Clean_Howard\knife_291.jpg,640,420,2,43.0,269.0,397.0,405.0
Knife\Knife_First_Clean_Howard\knife_291.jpg,640,420,2,4.0,176.0,384.0,316.0
Knife\Knife_First_Clean_Howard\knife_291.jpg,640,420,2,53.0,65.0,364.0,218.0
Knife\Knife_First_Clean_Howard\knife_292.jpg,1024,576,2,235.0,138.0,577.0,360.0
Knife\Knife_First_Clean_Howard\knife_293.jpg,625,469,2,360.0,16.0,569.0,220.0
Knife\Knife_First_Clean_Howard\knife_294.jpg,460,359,2,1.0,146.0,271.0,299.0
Knife\Knife_First_Clean_Howard\knife_295.jpg,1600,972,2,699.0,105.0,1349.0,611.0
Knife\Knife_First_Clean_Howard\knife_304.jpg,300,233,2,3.0,1.0,126.0,100.0
Knife\Knife_First_Clean_Howard\knife_307.jpg,640,480,2,11.0,246.0,291.0,326.0
