ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
424d601d91f3e7ae,xclick,/m/058qzx,1,0.148438,0.360677,0.630859,0.828125,1,0,0,0,0,0.348958,0.148438,0.182292,0.360677,0.630859,0.796875,0.828125,0.666016
4275b8e4a57f855c,xclick,/m/0gxl3,1,0.3125,0.999375,0.049486,0.999066,0,1,0,1,0,0.998125,0.999375,0.905625,0.3125,0.049486,0.129785,0.999066,0.499533
4276d09fe05ba02c,xclick,/m/04ctx,1,0.043125,0.9125,0.666041,0.886492,0,0,0,0,0,0.759375,0.9125,0.5225,0.043125,0.666041,0.747655,0.886492,0.839587
42d9666ced76d61f,xclick,/m/04ctx,1,0.064375,0.793125,0.002814,0.857411,1,0,0,0,0,0.064375,0.1325,0.774375,0.793125,0.076923,0.002814,0.857411,0.762664
43497d4fa4bc31b8,xclick,/m/04ctx,1,0.226042,0.901042,0.371875,0.857813,0,0,0,0,0,0.901042,0.9,0.272917,0.226042,0.371875,0.384375,0.857813,0.815625
43695b4ada8686a2,xclick,/m/04ctx,1,0.026875,0.971875,0.063333,0.999167,0,1,0,0,0,0.026875,0.028125,0.894375,0.971875,0.115,0.063333,0.999167,0.9075
438673effcadbb1f,xclick,/m/04ctx,1,0.030625,0.971875,0.029135,0.978383,0,0,0,0,0,0.030625,0.10875,0.971875,0.970625,0.923872,0.978383,0.029135,0.036654
438673effcadbb1f,xclick,/m/058qzx,1,0.029375,0.973125,0.033835,0.979323,0,0,0,0,0,0.973125,0.973125,0.1125,0.029375,0.033835,0.033835,0.979323,0.921992
43f1106f06f5882f,xclick,/m/0gxl3,1,0.313125,0.434375,0.379925,0.518762,1,0,0,0,0,0.323125,0.313125,0.34125,0.434375,0.518762,0.476548,0.379925,0.414634
445db6615a0bf8ed,xclick,/m/04ctx,1,0.044375,0.973125,0.034774,0.945489,0,0,0,0,0,0.044375,0.074375,0.973125,0.885625,0.933271,0.945489,0.182331,0.034774
4485d4f8f43bd046,xclick,/m/04ctx,1,0.164948,0.554827,0.0,0.954375,1,1,0,0,0,0.197751,0.164948,0.480787,0.554827,0.954375,0.90125,0.0,0.0125
44dab5d4679a43e2,xclick,/m/04ctx,1,0.218914,0.628722,0.77625,0.946875,0,0,0,0,0,0.254816,0.218914,0.613835,0.628722,0.77625,0.793125,0.946875,0.941875
44dab5d4679a43e2,xclick,/m/058qzx,1,0.223292,0.60683,0.776875,0.935625,0,0,0,0,0,0.259194,0.223292,0.60683,0.60683,0.776875,0.795625,0.935625,0.935625
44ed0cec1150506c,xclick,/m/04ctx,1,0.0,0.894375,0.0,0.925,0,1,0,0,0,0.008125,0.0,0.789375,0.894375,0.0,0.2625,0.925,0.775833
45c2169b2fa939bd,xclick,/m/0gxl3,1,0.092188,0.865625,0.196117,0.757282,0,0,0,0,0,0.092188,0.478125,0.865625,0.779687,0.539806,0.196117,0.629126,0.757282
45eb6666d924e287,xclick,/m/0gxl3,1,0.065625,0.34875,0.394934,0.738274,1,0,0,0,0,0.065625,0.34875,0.30375,0.121875,0.628518,0.528143,0.394934,0.738274
462b9a5bc48da32e,xclick,/m/0gxl3,1,0.066,0.837,0.08096,0.635682,1,0,0,0,0,0.52,0.837,0.066,0.182,0.08096,0.245877,0.475262,0.635682
462ec3c1ba81e669,xclick,/m/0gxl3,1,0.13625,0.413125,0.164165,0.462477,0,0,0,0,0,0.13625,0.413125,0.151875,0.22125,0.260788,0.201689,0.164165,0.462477
462ec3c1ba81e669,xclick,/m/0gxl3,1,0.1675,0.446875,0.555347,0.888368,0,0,0,0,0,0.189375,0.1675,0.446875,0.3825,0.555347,0.586304,0.69606,0.888368
462ec3c1ba81e669,xclick,/m/0gxl3,1,0.335,0.666875,0.342402,0.769231,0,0,0,0,0,0.345625,0.335,0.666875,0.546875,0.342402,0.434334,0.474672,0.769231
462ec3c1ba81e669,xclick,/m/0gxl3,1,0.465,0.919375,0.150094,0.642589,0,0,0,0,0,0.493125,0.465,0.919375,0.804375,0.150094,0.19606,0.334897,0.642589
465c6cbf119a1449,xclick,/m/0gxl3,1,0.488415,0.780352,0.515,0.6375,1,0,0,1,0,0.643188,0.562558,0.488415,0.780352,0.515,0.6375,0.591875,0.611875
469d7de51ae887f1,xclick,/m/0gxl3,1,0.45625,0.886875,0.421898,0.99854,0,1,0,0,0,0.518125,0.45625,0.878125,0.886875,0.99854,0.928467,0.421898,0.436496
469d7de51ae887f1,xclick,/m/0gxl3,1,0.518125,0.775625,0.0,0.509489,1,1,0,0,0,0.5525,0.775625,0.618125,0.518125,0.0,0.170803,0.509489,0.0
469d7de51ae887f1,xclick,/m/0gxl3,1,0.65,0.769375,0.691971,0.994161,0,1,0,0,0,0.75125,0.769375,0.65,0.690625,0.691971,0.740146,0.865693,0.994161
469d7de51ae887f1,xclick,/m/0gxl3,1,0.6525,0.9125,0.272993,0.915328,1,0,0,0,0,0.6525,0.9125,0.890625,0.6525,0.272993,0.855474,0.915328,0.275912
469d7de51ae887f1,xclick,/m/0gxl3,1,0.736875,0.9025,0.062774,0.40146,0,0,0,0,0,0.8475,0.9025,0.736875,0.875625,0.062774,0.327007,0.290511,0.40146
46a24f830d69d8ca,xclick,/m/04ctx,1,0.255625,0.810625,0.046706,0.983319,0,0,0,0,0,0.485,0.810625,0.275,0.255625,0.046706,0.547123,0.983319,0.957465
46db2f2bd6a859bd,xclick,/m/0gxl3,1,0.463918,0.789128,0.2875,0.591875,1,0,0,0,0,0.720712,0.789128,0.658857,0.463918,0.591875,0.536875,0.2875,0.47875
46e85892aa8551e5,xclick,/m/04ctx,1,0.039062,0.927734,0.117188,0.919271,0,0,0,0,0,0.039062,0.073242,0.927734,0.916992,0.904948,0.919271,0.11849,0.117188
4701318903cb7ef1,xclick,/m/0gxl3,1,0.12375,0.715,0.043845,0.984823,0,0,0,0,0,0.14,0.12375,0.66125,0.715,0.984823,0.969646,0.043845,0.107926
4711147942ad71fb,xclick,/m/04ctx,1,0.08125,0.910625,0.119137,0.901501,1,0,0,0,0,0.08125,0.08625,0.863125,0.910625,0.136023,0.119137,0.901501,0.818949
4723e2f16f2c4d24,xclick,/m/04ctx,1,0.122577,0.856785,0.316432,0.960563,0,0,0,0,0,0.816135,0.122577,0.245779,0.856785,0.316432,0.922066,0.960563,0.426291
4743412c50a6c407,xclick,/m/04ctx,1,0.053711,0.987305,0.136015,0.913793,0,1,0,0,0,0.053711,0.983398,0.987305,0.388672,0.697318,0.913793,0.747126,0.136015
475b5ed8e6515e20,xclick,/m/04ctx,1,0.109477,0.815359,0.439542,0.918301,0,0,0,0,0,0.785948,0.815359,0.155229,0.109477,0.439542,0.449346,0.918301,0.885621
475b5ed8e6515e20,xclick,/m/058qzx,1,0.116013,0.812092,0.44281,0.919935,0,0,0,0,0,0.116013,0.808824,0.812092,0.163399,0.875817,0.44281,0.457516,0.919935
47db2dd6cca8211d,xclick,/m/0gxl3,1,0.083902,0.94439,0.102731,0.773732,0,0,0,0,0,0.083902,0.674146,0.94439,0.767805,0.494148,0.102731,0.644993,0.773732
47f05c205381415e,xclick,/m/04ctx,1,0.0625,0.998438,0.123438,0.959375,1,1,0,0,0,0.0625,0.078125,0.998438,0.928125,0.954688,0.959375,0.189062,0.123438
480e280ace4be358,xclick,/m/0gxl3,1,0.691875,0.854375,0.382739,0.488743,1,0,0,0,0,0.854375,0.706875,0.691875,0.794375,0.409944,0.382739,0.423077,0.488743
48cebc6ee03cb471,xclick,/m/04ctx,1,0.041468,0.937458,0.040351,0.80614,0,0,0,0,0,0.898029,0.937458,0.109449,0.041468,0.80614,0.79386,0.040351,0.140351
48f2b380da1b4327,xclick,/m/04ctx,1,0.035625,0.7675,0.111111,0.3258,0,0,0,0,0,0.035625,0.7675,0.725,0.325,0.230697,0.111111,0.171375,0.3258
48f2b380da1b4327,xclick,/m/058qzx,1,0.036875,0.766875,0.097928,0.318267,0,0,0,0,0,0.725,0.766875,0.325,0.036875,0.097928,0.117702,0.318267,0.246704
4982e2cd5da92d84,xclick,/m/04ctx,1,0.036667,0.961667,0.0,0.913125,0,1,0,0,0,0.036667,0.090833,0.961667,0.748333,0.0175,0.0,0.879375,0.913125
4990afe366f1471f,xclick,/m/0gxl3,1,0.03125,0.954375,0.136667,0.863333,0,0,0,0,0,0.03125,0.954375,0.9375,0.139375,0.709167,0.1975,0.136667,0.863333
49b1fd053c5bfa17,xclick,/m/0gxl3,1,0.3475,0.480625,0.452158,0.727017,1,0,0,0,0,0.4525,0.480625,0.44,0.3475,0.452158,0.523452,0.727017,0.509381
4a580434f0a7f1f4,xclick,/m/0gxl3,1,0.0875,0.67125,0.27,0.720833,0,0,0,0,0,0.0875,0.67125,0.42625,0.236875,0.329167,0.4475,0.720833,0.27
4a5fa06eaab99647,xclick,/m/04ctx,1,0.143125,0.395625,0.564728,0.683865,1,0,0,0,0,0.2075,0.143125,0.30625,0.395625,0.564728,0.579737,0.683865,0.645403
4aaf0f68c7695031,xclick,/m/0gxl3,1,0.130719,0.380719,0.102941,0.379085,1,0,0,0,0,0.297386,0.330065,0.380719,0.130719,0.379085,0.102941,0.124183,0.326797
4ac103cc863345ce,xclick,/m/0gxl3,1,0.374619,0.75736,0.13697,0.967273,0,0,0,1,0,0.449746,0.75736,0.581726,0.374619,0.13697,0.511515,0.967273,0.208485
4ac26e20bdbcf262,activemil,/m/04ctx,1,0.234375,0.863281,0.236979,0.669271,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4afc380e9a907351,xclick,/m/04ctx,1,0.104492,0.890625,0.075521,0.96875,0,0,0,0,0,0.104492,0.118164,0.728516,0.890625,0.167969,0.075521,0.96875,0.851562
4afc380e9a907351,xclick,/m/058qzx,1,0.106445,0.887695,0.070312,0.973958,0,0,0,0,0,0.116211,0.106445,0.887695,0.729492,0.070312,0.117188,0.848958,0.973958
4b516fd79ab03702,xclick,/m/0gxl3,1,0.0,0.761875,0.049906,0.999058,0,1,0,0,0,0.556875,0.761875,0.42125,0.0,0.049906,0.555556,0.999058,0.783427
4bb610bdf1f2f770,xclick,/m/04ctx,1,0.485185,0.628704,0.319444,0.981481,0,0,0,0,0,0.594444,0.485185,0.574074,0.628704,0.319444,0.668519,0.981481,0.60463
4c361533bba3cc71,xclick,/m/0gxl3,1,0.21875,0.484375,0.43621,0.999062,1,1,0,0,0,0.340625,0.484375,0.343125,0.21875,0.43621,0.54878,0.999062,0.645403
4c51a3a15ebf1b30,xclick,/m/0gxl3,1,0.064375,0.9375,0.08723,0.914568,0,0,0,0,0,0.064375,0.69375,0.9375,0.855,0.156475,0.08723,0.296763,0.914568
4c5c545531c123b6,activemil,/m/04ctx,1,0.0025,0.281875,0.148636,0.288805,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4c5c545531c123b6,xclick,/m/04ctx,1,0.0,0.26625,0.046096,0.159925,1,1,0,0,0,0.0,0.09875,0.26625,0.129375,0.075259,0.046096,0.105362,0.159925
4c5c545531c123b6,xclick,/m/04ctx,1,0.0,0.301875,0.44873,0.568203,1,1,0,0,0,0.181875,0.0,0.301875,0.20875,0.44873,0.491063,0.514581,0.568203
4c5c545531c123b6,xclick,/m/04ctx,1,0.0,0.3075,0.597366,0.70555,1,1,0,0,0,0.0,0.179375,0.3075,0.165,0.65381,0.597366,0.622766,0.70555
4c5c545531c123b6,xclick,/m/04ctx,1,0.0,0.30875,0.742239,0.861712,1,1,0,0,0,0.0,0.1025,0.30875,0.21,0.815616,0.742239,0.792098,0.861712
4c5c545531c123b6,xclick,/m/04ctx,1,0.00125,0.265,0.331138,0.420508,1,1,0,0,0,0.00125,0.250625,0.265,0.005,0.331138,0.339605,0.420508,0.406397
4c5c545531c123b6,xclick,/m/04ctx,1,0.355,0.68125,0.799624,0.923801,1,1,0,0,0,0.355,0.36125,0.68125,0.61375,0.850423,0.799624,0.848542,0.923801
4c5c545531c123b6,xclick,/m/04ctx,1,0.399375,0.748125,0.0,0.044214,1,1,0,0,0,0.399375,0.555625,0.690625,0.748125,0.0,0.044214,0.034807,0.005644
4c5c545531c123b6,xclick,/m/04ctx,1,0.401875,0.7325,0.468485,0.595484,1,1,0,0,0,0.401875,0.595625,0.7325,0.609375,0.536218,0.468485,0.529633,0.595484
4c5c545531c123b6,xclick,/m/04ctx,1,0.4075,0.72875,0.301035,0.426152,1,1,0,0,0,0.4075,0.57875,0.72875,0.57375,0.383819,0.301035,0.381938,0.426152
4c5c545531c123b6,xclick,/m/04ctx,1,0.41375,0.740625,0.121355,0.229539,1,1,0,0,0,0.41375,0.58375,0.740625,0.63125,0.161806,0.121355,0.167451,0.229539
4c5c545531c123b6,xclick,/m/04ctx,1,0.744375,0.999375,0.105362,0.242709,1,1,0,0,0,0.744375,0.88375,0.999375,0.960625,0.182502,0.105362,0.178739,0.242709
4c5c545531c123b6,xclick,/m/04ctx,1,0.775,0.999375,0.268109,0.352775,1,1,0,0,0,0.775,0.93125,0.999375,0.966875,0.329257,0.268109,0.319849,0.352775
4c5c545531c123b6,xclick,/m/04ctx,1,0.77625,0.999375,0.391345,0.4873,1,1,0,0,0,0.77625,0.865625,0.999375,0.98125,0.452493,0.391345,0.450611,0.4873
4c5c545531c123b6,xclick,/m/04ctx,1,0.82375,0.999375,0.529633,0.599247,1,1,0,0,0,0.82375,0.959375,0.999375,0.97875,0.587959,0.529633,0.562559,0.599247
4c5c545531c123b6,xclick,/m/04ctx,1,0.825,0.999375,0.648166,0.761054,1,1,0,0,0,0.825,0.83625,0.999375,0.998125,0.676388,0.648166,0.699906,0.761054
4c748aabec55feea,xclick,/m/0gxl3,1,0.0,0.999023,0.111979,0.998698,0,1,0,0,0,0.0,0.999023,0.962891,0.376953,0.488281,0.24349,0.111979,0.998698
4d0ee6635e290993,xclick,/m/04ctx,1,0.064453,0.951172,0.095052,0.941406,0,0,0,0,0,0.072266,0.064453,0.881836,0.951172,0.095052,0.173177,0.941406,0.789062
4d0ee6635e290993,xclick,/m/058qzx,1,0.061523,0.953125,0.092448,0.940104,0,0,0,0,0,0.870117,0.074219,0.061523,0.953125,0.940104,0.092448,0.175781,0.795573
4d8aaa5bae81e482,xclick,/m/04ctx,1,0.18,0.8625,0.116667,0.965556,0,0,0,0,0,0.376667,0.18,0.286667,0.8625,0.116667,0.866667,0.965556,0.562222
4d965e6fb5cd5c5d,xclick,/m/0gxl3,1,0.086913,0.932068,0.125191,0.931298,0,0,0,0,0,0.086913,0.932068,0.771229,0.856144,0.235115,0.29771,0.931298,0.125191
4dca4b80c56023bd,xclick,/m/04ctx,1,0.498125,0.845625,0.793621,0.868668,1,0,0,0,0,0.845625,0.650625,0.498125,0.641875,0.801126,0.868668,0.85272,0.793621
4dd26746d0761b54,xclick,/m/04ctx,1,0.0,0.998366,0.256536,0.495098,0,1,0,0,0,0.0,0.998366,0.604575,0.0,0.256536,0.300654,0.495098,0.410131
4dd26746d0761b54,xclick,/m/058qzx,1,0.0,0.998366,0.251634,0.509804,0,1,0,0,0,0.006536,0.0,0.998366,0.616013,0.251634,0.370915,0.380719,0.509804
4dea139b941b5405,xclick,/m/0gxl3,1,0.042004,0.9042,0.02,0.4975,0,0,0,0,0,0.042004,0.833456,0.9042,0.663228,0.089375,0.02,0.438125,0.4975
4dea139b941b5405,xclick,/m/0gxl3,1,0.111275,0.949153,0.4875,0.98125,0,0,0,0,0,0.187915,0.111275,0.737657,0.949153,0.4875,0.6275,0.98125,0.61875
4ee8f992f381263c,xclick,/m/04ctx,1,0.450625,0.999375,0.209497,0.999069,0,1,0,0,0,0.450625,0.996875,0.77375,0.999375,0.209497,0.775605,0.999069,0.999069
4ee8f992f381263c,xclick,/m/058qzx,1,0.450625,0.999375,0.218808,0.999069,0,1,0,0,0,0.450625,0.450625,0.775,0.999375,0.218808,0.218808,0.999069,0.791434
4efbc057c4d0857e,xclick,/m/0gxl3,1,0.05375,0.969375,0.151667,0.658333,0,0,0,0,0,0.45,0.05375,0.183125,0.969375,0.151667,0.285,0.658333,0.384167
4efbc057c4d0857e,xclick,/m/0gxl3,1,0.458125,0.93875,0.513333,0.845833,0,0,0,0,0,0.549375,0.93875,0.5625,0.458125,0.513333,0.580833,0.845833,0.61
4efbc057c4d0857e,xclick,/m/0gxl3,1,0.689375,0.8675,0.690833,0.844167,0,0,0,0,0,0.699375,0.689375,0.735625,0.8675,0.690833,0.71,0.844167,0.706667
4f086e27609e0e8f,xclick,/m/0gxl3,1,0.250625,0.565625,0.295,0.695,0,1,0,1,0,0.45875,0.565625,0.526875,0.250625,0.295,0.4625,0.695,0.355
4f086e27609e0e8f,xclick,/m/0gxl3,1,0.633125,0.999375,0.283333,0.744167,0,1,0,1,0,0.89625,0.633125,0.965,0.999375,0.283333,0.346667,0.744167,0.465833
4f20fbef4ba835c8,xclick,/m/04ctx,1,0.044375,0.965625,0.350564,0.970865,0,0,0,0,0,0.965625,0.044375,0.093125,0.9425,0.350564,0.845865,0.970865,0.43797
4f30dc4b8e2a583d,xclick,/m/0gxl3,1,0.014375,0.96375,0.089828,0.891678,0,0,0,0,0,0.014375,0.905,0.96375,0.830625,0.23646,0.089828,0.200793,0.891678
4f5462043ce89254,xclick,/m/0gxl3,1,0.43,0.481667,0.45614,0.541353,1,0,0,0,0,0.43,0.481667,0.435833,0.440833,0.533835,0.47995,0.45614,0.541353
4fbfc3718b593a48,xclick,/m/0gxl3,1,0.219444,0.951389,0.13375,0.91625,0,0,0,0,0,0.863889,0.951389,0.219444,0.283333,0.91625,0.8925,0.169375,0.13375
4fd4db4a5a0ab631,xclick,/m/04ctx,1,0.019375,0.999375,0.0,0.969925,0,1,0,0,0,0.16625,0.019375,0.863125,0.999375,0.969925,0.594925,0.0,0.203947
4ff2b306db9846ba,xclick,/m/0gxl3,1,0.224375,0.81625,0.022514,0.518762,0,0,0,0,0,0.224375,0.268125,0.7475,0.81625,0.170732,0.022514,0.518762,0.491557
5006f6ce40142eea,xclick,/m/0gxl3,1,0.184375,0.85625,0.271845,0.798058,0,0,0,0,0,0.3625,0.85625,0.314063,0.184375,0.798058,0.304854,0.271845,0.737864
504da6fe12aaadcd,xclick,/m/0gxl3,1,0.066667,0.601852,0.212403,0.553488,0,0,0,1,0,0.183333,0.601852,0.131481,0.066667,0.212403,0.251163,0.553488,0.522481
5062b5fd0df2031e,xclick,/m/0gxl3,1,0.079032,0.927419,0.209951,0.694175,0,0,0,1,0,0.821774,0.927419,0.550806,0.079032,0.694175,0.569175,0.209951,0.575243
50df4f4bf7d955af,xclick,/m/0gxl3,1,0.04625,0.94875,0.303201,0.804143,0,0,0,0,0,0.04625,0.08625,0.94875,0.836875,0.357815,0.303201,0.706215,0.804143
50e25d96b56c7cc8,xclick,/m/04ctx,1,0.039375,0.56875,0.11,0.845,0,0,0,0,0,0.079375,0.039375,0.56875,0.549375,0.11,0.2575,0.845,0.84
50e25d96b56c7cc8,xclick,/m/04ctx,1,0.649375,0.985,0.03375,0.445,0,0,0,0,0,0.649375,0.655625,0.985,0.71125,0.435,0.445,0.27625,0.03375
50e25d96b56c7cc8,xclick,/m/04ctx,1,0.67875,0.948125,0.665,0.97,0,0,0,0,0,0.82625,0.67875,0.948125,0.753125,0.665,0.8275,0.68875,0.97
5113bec2aa5c2d5e,xclick,/m/0gxl3,1,0.0,0.888889,0.10125,0.6,0,1,0,0,0,0.0,0.58216,0.888889,0.719875,0.42,0.10125,0.485,0.6
5135d8df4f255cbf,xclick,/m/0gxl3,1,0.0,0.999219,0.0,0.902083,0,1,0,0,0,0.0,0.585938,0.999219,0.001563,0.732292,0.0,0.55625,0.902083
51f5c07107b6f55b,xclick,/m/0gxl3,1,0.038125,0.96625,0.27,0.833333,0,0,0,1,0,0.038125,0.96625,0.856875,0.921875,0.375833,0.383333,0.833333,0.27
521fd1deca0d722b,xclick,/m/0gxl3,1,0.106004,0.791745,0.44625,0.783125,0,0,0,0,0,0.106004,0.791745,0.15197,0.312383,0.71875,0.64375,0.783125,0.44625
529cfd88d99a8e71,xclick,/m/0gxl3,1,0.1725,0.793333,0.18625,0.76625,0,0,0,1,0,0.1725,0.793333,0.2475,0.7075,0.215,0.414375,0.18625,0.76625
52ae66ffb02e7d49,xclick,/m/0gxl3,1,0.5225,0.655,0.196998,0.327392,1,0,0,0,0,0.5225,0.655,0.550625,0.64375,0.242026,0.211069,0.327392,0.196998
530a1b8559339136,xclick,/m/04ctx,1,0.20625,0.64,0.635,0.986667,0,0,0,0,0,0.395,0.64,0.2825,0.20625,0.635,0.726667,0.986667,0.935
530a1b8559339136,xclick,/m/04ctx,1,0.215,0.61375,0.3,0.62,0,0,0,0,0,0.37375,0.61375,0.2725,0.215,0.3,0.356667,0.62,0.583333
530a1b8559339136,xclick,/m/04ctx,1,0.2425,0.59375,0.001667,0.291667,0,0,0,0,0,0.3875,0.59375,0.3475,0.2425,0.001667,0.033333,0.265,0.291667
530a1b8559339136,xclick,/m/04ctx,1,0.45375,0.79375,0.091667,0.395,0,0,0,0,0,0.57375,0.79375,0.52875,0.45375,0.091667,0.138333,0.35,0.395
530a1b8559339136,xclick,/m/04ctx,1,0.4675,0.84875,0.383333,0.713333,0,0,0,0,0,0.60875,0.4675,0.5325,0.84875,0.383333,0.691667,0.713333,0.433333
532e3395d3ea0e20,xclick,/m/0gxl3,1,0.035,0.9725,0.234167,0.839167,0,0,0,0,0,0.0925,0.035,0.58875,0.9725,0.839167,0.750833,0.234167,0.4975
533be4390625307f,xclick,/m/04ctx,1,0.045625,0.510625,0.189394,0.816288,0,0,0,0,0,0.045625,0.069375,0.505625,0.510625,0.765152,0.816288,0.189394,0.200758
533be4390625307f,xclick,/m/058qzx,1,0.043125,0.511875,0.193182,0.82197,0,0,0,0,0,0.0725,0.043125,0.511875,0.511875,0.82197,0.751894,0.193182,0.193182
5367a0e0fa21750e,xclick,/m/0gxl3,1,0.063947,0.909592,0.117021,0.953901,0,0,0,0,0,0.818082,0.909592,0.739802,0.063947,0.117021,0.283688,0.953901,0.210993
53712b781c43c82f,xclick,/m/04ctx,1,0.0075,0.9875,0.167778,0.96,0,0,0,0,0,0.919375,0.9875,0.14875,0.0075,0.167778,0.238889,0.96,0.886667
53a292e5ce272b09,xclick,/m/04ctx,1,0.2075,0.3625,0.271667,0.999167,0,1,0,0,0,0.2075,0.3625,0.254375,0.254375,0.996667,0.271667,0.999167,0.999167
53a292e5ce272b09,xclick,/m/058qzx,1,0.2075,0.365,0.27,0.998333,0,1,0,0,0,0.360625,0.23375,0.2075,0.365,0.27,0.998333,0.995,0.279167
543e74fc3dfed7c7,xclick,/m/04ctx,1,0.0,0.935625,0.0,0.999167,0,1,0,0,0,0.0,0.159375,0.935625,0.8575,0.885,0.999167,0.074167,0.0
543e74fc3dfed7c7,xclick,/m/058qzx,1,0.0,0.933125,0.0,0.996667,1,1,0,0,0,0.868125,0.0,0.933125,0.0725,0.0,0.899167,0.075833,0.996667
54687f638bd8bae1,xclick,/m/0gxl3,1,0.062542,0.867518,0.103815,0.913931,0,0,0,0,0,0.062542,0.169469,0.867518,0.690652,0.220053,0.103815,0.715173,0.913931
54f7e19aad75a24a,xclick,/m/04ctx,1,0.214375,0.999375,0.230769,0.923077,0,1,0,0,0,0.2275,0.214375,0.94375,0.999375,0.230769,0.244841,0.923077,0.886492
54f7e19aad75a24a,xclick,/m/058qzx,1,0.20625,0.96875,0.224203,0.907129,0,0,0,0,0,0.2375,0.20625,0.96875,0.9325,0.224203,0.236398,0.856473,0.907129
551d5ba233940364,xclick,/m/04ctx,1,0.025,0.970625,0.025376,0.954887,0,0,0,0,0,0.025,0.1,0.970625,0.9025,0.93515,0.954887,0.171053,0.025376
552a5bf12ceb4609,xclick,/m/04ctx,1,0.081667,0.93,0.201111,0.896667,0,0,0,0,0,0.081667,0.93,0.871667,0.440833,0.201111,0.756667,0.896667,0.503333
558c89e602f59d58,xclick,/m/04ctx,1,0.473125,0.85,0.0,0.587448,0,1,0,0,0,0.781875,0.85,0.49375,0.473125,0.0,0.0,0.587448,0.569874
56776de02ec8f8cd,xclick,/m/04ctx,1,0.041992,0.982422,0.174479,0.860677,0,0,0,0,0,0.511719,0.041992,0.198242,0.982422,0.174479,0.768229,0.860677,0.257812
56776de02ec8f8cd,xclick,/m/058qzx,1,0.045898,0.981445,0.175781,0.835938,0,0,0,0,0,0.506836,0.981445,0.126953,0.045898,0.175781,0.25651,0.835938,0.766927
56a8a328cdccfa32,xclick,/m/04ctx,1,0.230625,0.36375,0.0,0.674484,0,1,0,0,0,0.25625,0.36375,0.350625,0.230625,0.0,0.474672,0.674484,0.031895
56a8a328cdccfa32,xclick,/m/04ctx,1,0.339375,0.505625,0.008443,0.731707,0,0,0,0,0,0.343125,0.339375,0.505625,0.490625,0.008443,0.11257,0.58349,0.731707
56a8a328cdccfa32,xclick,/m/04ctx,1,0.486875,0.654375,0.091932,0.856473,0,0,0,0,0,0.486875,0.61125,0.654375,0.545625,0.091932,0.722326,0.856473,0.121951
56a8a328cdccfa32,xclick,/m/04ctx,1,0.623125,0.83,0.17167,0.981238,0,0,0,0,0,0.623125,0.633125,0.83,0.8175,0.206379,0.17167,0.944653,0.981238
57020678eb8b1cfc,xclick,/m/04ctx,1,0.120312,0.971875,0.383333,0.577083,0,0,0,0,0,0.120312,0.307812,0.971875,0.16875,0.427083,0.383333,0.472917,0.577083
571f3917948e231f,xclick,/m/0gxl3,1,0.450625,0.660625,0.593809,0.836773,1,0,0,0,0,0.606875,0.660625,0.450625,0.554375,0.593809,0.738274,0.805816,0.836773
571f3917948e231f,xclick,/m/0gxl3,1,0.651875,0.915625,0.5,0.826454,1,0,0,0,0,0.851875,0.915625,0.855625,0.651875,0.5,0.786116,0.826454,0.782364
57889567831b68c0,xclick,/m/0gxl3,1,0.0075,0.945,0.21,0.941667,1,0,0,0,0,0.105625,0.945,0.08375,0.0075,0.21,0.399167,0.941667,0.836667
57a9c9cf38969ec9,xclick,/m/04ctx,1,0.12125,0.91125,0.201493,0.783582,1,0,0,0,0,0.12125,0.1475,0.90375,0.91125,0.753731,0.783582,0.201493,0.210821
57a9c9cf38969ec9,xclick,/m/04ctx,1,0.12125,0.91375,0.195896,0.783582,1,0,0,0,0,0.91125,0.91375,0.1525,0.12125,0.195896,0.208955,0.783582,0.761194
57a9c9cf38969ec9,xclick,/m/058qzx,1,0.11875,0.91375,0.195896,0.794776,1,0,0,0,0,0.11875,0.15125,0.91375,0.91375,0.748134,0.794776,0.195896,0.195896
57dad5e6f6e2051d,xclick,/m/04ctx,1,0.070312,0.901367,0.203125,0.898438,0,0,0,0,0,0.070312,0.076172,0.850586,0.901367,0.216146,0.203125,0.898438,0.740885
57f95c97ca51ed17,xclick,/m/0gxl3,1,0.44125,0.981875,0.12,0.731667,0,0,0,0,0,0.981875,0.464375,0.44125,0.545,0.256667,0.12,0.345,0.731667
57ffec2ff58f0e69,xclick,/m/04ctx,1,0.030625,0.976875,0.017857,0.964286,0,0,0,0,0,0.91,0.976875,0.113125,0.030625,0.017857,0.201128,0.964286,0.953008
585a787b124e9c1e,xclick,/m/0gxl3,1,0.0,0.999375,0.100493,0.999015,0,1,0,0,0,0.999375,0.06,0.0,0.0,0.479803,0.999015,0.28867,0.100493
588aff70ac2fe2c5,xclick,/m/0gxl3,1,0.219375,0.888125,0.048735,0.991565,0,0,0,0,0,0.265625,0.219375,0.888125,0.85,0.048735,0.146204,0.901593,0.991565
