image_path,width,height,class_id,xmin,ymin,xmax,ymax
Handgun\Handgun_Second_Clean_Jabez\test_img_00467.jpg,450,300,1,470.0,201.0,1205.0,1081.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00468.jpg,350,376,1,53.0,12.0,196.0,106.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00469.jpg,500,333,1,4.0,2.0,155.0,118.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00470.jpg,320,209,1,881.0,266.0,1249.0,666.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00471.jpg,500,333,1,334.0,146.0,384.0,227.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00472.jpg,500,333,1,4.0,4.0,156.0,115.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00473.jpg,500,432,1,2.0,1.0,149.0,77.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00474.jpg,333,500,1,8.0,62.0,278.0,237.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00475.jpg,500,332,1,20.0,76.0,169.0,264.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00475.jpg,500,332,1,241.0,76.0,394.0,273.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00476.jpg,500,332,1,99.0,40.0,133.0,88.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00477.jpg,500,400,1,2.0,1.0,296.0,158.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00478.jpg,500,375,1,433.0,210.0,648.0,371.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00479.jpg,300,450,1,358.0,111.0,385.0,131.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00480.jpg,400,500,1,171.0,370.0,627.0,670.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00481.jpg,375,500,1,35.0,10.0,780.0,536.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00482.jpg,500,375,1,92.0,63.0,417.0,315.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00483.jpg,500,375,1,12.0,25.0,243.0,226.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00484.jpg,375,500,1,4.0,3.0,157.0,116.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00485.jpg,500,351,1,353.0,98.0,441.0,238.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00486.jpg,500,281,1,168.0,214.0,217.0,255.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00487.jpg,500,281,1,2.0,1.0,155.0,113.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00488.jpg,450,300,1,68.0,49.0,228.0,128.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00489.jpg,407,500,1,403.0,75.0,491.0,130.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00490.jpg,500,340,1,154.0,47.0,407.0,258.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00491.jpg,500,390,1,216.0,53.0,381.0,205.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00492.jpg,500,449,1,333.0,345.0,411.0,406.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00493.jpg,500,375,1,2.0,1.0,157.0,116.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00494.jpg,320,302,1,4.0,2.0,155.0,113.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00495.jpg,455,500,1,85.0,18.0,225.0,167.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00496.jpg,500,429,1,1.0,1.0,157.0,112.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00497.jpg,300,450,1,224.0,86.0,409.0,270.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00498.jpg,500,333,1,288.0,126.0,700.0,364.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00499.jpg,333,500,1,382.0,1.0,499.0,183.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00500.jpg,500,333,1,1.0,75.0,246.0,276.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00501.jpg,500,375,1,10.0,59.0,98.0,123.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00502.jpg,500,386,1,34.0,21.0,147.0,103.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00503.jpg,500,364,1,367.0,75.0,965.0,385.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00504.jpg,300,450,1,134.0,328.0,197.0,431.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00505.jpg,500,375,1,1.0,108.0,992.0,552.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00506.jpg,500,375,1,70.0,127.0,83.0,156.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00507.jpg,500,333,1,143.0,68.0,191.0,107.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00508.jpg,500,357,1,54.0,235.0,965.0,615.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00509.jpg,500,334,1,38.0,68.0,56.0,105.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00510.jpg,500,380,1,6.0,31.0,534.0,336.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00511.jpg,500,357,1,42.0,110.0,705.0,994.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00512.jpg,500,334,1,3.0,2.0,158.0,117.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00513.jpg,500,375,1,42.0,64.0,451.0,327.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00514.jpg,267,500,1,247.0,112.0,286.0,152.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00515.jpg,340,450,1,2.0,12.0,157.0,107.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00516.jpg,728,1024,1,102.0,175.0,118.0,188.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00517.jpg,375,500,1,86.0,140.0,639.0,423.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00518.jpg,500,313,1,100.0,330.0,786.0,979.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00519.jpg,500,298,1,188.0,165.0,238.0,228.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00519.jpg,500,298,1,440.0,108.0,491.0,163.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00520.jpg,500,356,1,21.0,32.0,162.0,142.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00521.jpg,500,375,1,4.0,3.0,154.0,117.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00522.jpg,500,375,1,29.0,43.0,498.0,243.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00523.jpg,300,450,1,83.0,43.0,159.0,105.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00523.jpg,300,450,1,15.0,157.0,128.0,210.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00524.jpg,375,500,1,27.0,25.0,199.0,185.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00525.jpg,333,500,1,331.0,254.0,384.0,379.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00525.jpg,333,500,1,600.0,275.0,686.0,463.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00525.jpg,333,500,1,866.0,277.0,923.0,520.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00526.jpg,500,334,1,1.0,2.0,156.0,118.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00527.jpg,500,375,1,47.0,39.0,236.0,137.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00528.jpg,500,263,1,81.0,43.0,107.0,98.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00529.jpg,500,375,1,396.0,368.0,1032.0,600.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00530.jpg,333,500,1,2.0,1.0,157.0,118.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00532.jpg,500,333,1,35.0,56.0,480.0,350.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00533.jpg,575,431,1,733.0,300.0,1242.0,750.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00534.jpg,500,375,1,233.0,446.0,329.0,518.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00534.jpg,500,375,1,297.0,445.0,369.0,495.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00534.jpg,500,375,1,21.0,132.0,89.0,182.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00534.jpg,500,375,1,125.0,133.0,188.0,172.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00534.jpg,500,375,1,233.0,15.0,272.0,67.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00535.jpg,500,375,1,100.0,114.0,121.0,135.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00536.jpg,500,375,1,251.0,74.0,332.0,193.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00537.jpg,450,338,1,25.0,1.0,41.0,64.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00537.jpg,450,338,1,91.0,1.0,107.0,62.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00537.jpg,450,338,1,155.0,1.0,172.0,62.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00538.jpg,500,255,1,38.0,64.0,214.0,168.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00539.jpg,460,345,1,775.0,3.0,1256.0,887.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00540.jpg,500,375,1,199.0,197.0,240.0,222.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00541.jpg,864,1300,1,212.0,209.0,298.0,274.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00542.jpg,500,281,1,37.0,35.0,979.0,610.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00543.jpg,500,281,1,94.0,107.0,171.0,173.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00544.jpg,500,281,1,560.0,102.0,623.0,263.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00545.jpg,479,367,1,114.0,113.0,273.0,345.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00545.jpg,479,367,1,887.0,236.0,1046.0,440.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00546.jpg,485,500,1,4.0,5.0,157.0,116.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00547.jpg,500,333,1,16.0,66.0,255.0,361.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00547.jpg,500,333,1,253.0,16.0,481.0,367.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00548.jpg,500,262,1,24.0,24.0,310.0,186.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00549.jpg,500,375,1,83.0,23.0,243.0,159.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00550.jpg,500,375,1,101.0,24.0,238.0,120.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00551.jpg,500,400,1,65.0,244.0,108.0,287.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00552.jpg,500,375,1,67.0,15.0,91.0,187.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00553.jpg,500,375,1,79.0,66.0,92.0,93.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00554.jpg,500,375,1,46.0,140.0,174.0,248.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00555.jpg,500,375,1,133.0,201.0,214.0,277.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00556.jpg,500,375,1,7.0,1.0,151.0,113.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00557.jpg,500,375,1,93.0,91.0,435.0,333.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00558.jpg,399,600,1,2.0,2.0,156.0,117.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00559.jpg,500,375,1,56.0,85.0,406.0,286.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00560.jpg,500,333,1,284.0,189.0,332.0,239.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00561.jpg,500,500,1,475.0,71.0,1152.0,916.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00562.jpg,400,300,1,38.0,16.0,273.0,159.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00563.jpg,500,456,1,137.0,52.0,472.0,275.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00564.jpg,450,500,1,22.0,94.0,102.0,207.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00565.jpg,334,500,1,1.0,1.0,156.0,114.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00566.jpg,564,423,1,109.0,495.0,326.0,622.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00567.jpg,500,375,1,11.0,29.0,150.0,120.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00568.jpg,500,375,1,107.0,197.0,287.0,290.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00568.jpg,500,375,1,92.0,127.0,254.0,205.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00568.jpg,500,375,1,98.0,76.0,267.0,137.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00569.jpg,500,292,1,243.0,81.0,293.0,112.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00570.jpg,500,399,1,41.0,456.0,292.0,633.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00571.jpg,415,500,1,1241.0,315.0,1917.0,1054.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00572.jpg,500,375,1,205.0,104.0,266.0,166.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00572.jpg,500,375,1,277.0,98.0,348.0,167.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00573.jpg,500,375,1,347.0,70.0,434.0,227.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00574.jpg,620,413,1,6.0,2.0,365.0,251.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00575.jpg,491,248,1,62.0,46.0,345.0,450.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00576.jpg,450,325,1,9.0,2.0,449.0,325.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00577.jpg,480,360,1,3.0,1.0,157.0,108.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00578.jpg,480,360,1,19.0,8.0,118.0,84.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00579.jpg,500,329,1,67.0,35.0,336.0,320.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00580.jpg,2400,1485,1,73.0,9.0,515.0,338.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00581.jpg,500,375,1,80.0,34.0,101.0,54.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00582.jpg,500,375,1,208.0,157.0,236.0,222.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00583.jpg,500,375,1,549.0,215.0,830.0,409.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00584.jpg,500,320,1,2.0,1.0,156.0,115.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00585.jpg,500,333,1,211.0,47.0,921.0,604.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00586.jpg,500,375,1,474.0,166.0,921.0,458.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00587.jpg,500,375,1,1.0,1.0,159.0,110.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00588.jpg,500,333,1,29.0,80.0,589.0,423.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00589.jpg,500,375,1,3.0,1.0,160.0,117.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00590.jpg,333,500,1,2.0,3.0,158.0,115.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00591.jpg,1300,870,1,7.0,1.0,502.0,179.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00592.jpg,500,375,1,112.0,42.0,193.0,322.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00593.jpg,500,375,1,317.0,198.0,1396.0,952.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00594.jpg,450,300,1,3.0,1.0,155.0,118.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00595.jpg,500,369,1,1.0,1.0,155.0,115.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00596.jpg,402,500,1,50.0,1.0,171.0,158.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00597.jpg,758,407,1,187.0,89.0,267.0,253.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00598.jpg,500,332,1,2.0,1.0,157.0,113.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00599.jpg,500,332,1,13.0,3.0,475.0,331.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00600.jpg,500,375,1,116.0,8.0,260.0,352.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00601.jpg,500,375,1,43.0,106.0,177.0,206.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00602.jpg,342,500,1,71.0,68.0,1021.0,617.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00603.jpg,500,333,1,201.0,41.0,456.0,303.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00604.jpg,500,375,1,2.0,4.0,154.0,116.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00605.jpg,500,375,1,150.0,1.0,448.0,495.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00606.jpg,500,375,1,23.0,45.0,288.0,228.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00607.jpg,320,240,1,4.0,8.0,157.0,111.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00608.jpg,500,375,1,41.0,78.0,134.0,115.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00608.jpg,500,375,1,39.0,131.0,88.0,158.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00608.jpg,500,375,1,50.0,163.0,75.0,182.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00608.jpg,500,375,1,56.0,184.0,72.0,193.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00608.jpg,500,375,1,58.0,198.0,69.0,204.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00609.jpg,450,300,1,334.0,43.0,1996.0,978.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00610.jpg,500,375,1,1.0,18.0,413.0,559.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00611.jpg,768,1024,1,135.0,19.0,770.0,300.0
Handgun\Handgun_Second_Clean_Jabez\test_img_00612.jpg,358,500,1,4.0,1.0,157.0,111.0
Knife\Knife_First_Clean_Howard\DSC_0001.JPG,1920,1280,2,873.0,651.0,1079.0,758.0
Knife\Knife_First_Clean_Howard\DSC_0002.JPG,1920,1280,2,834.0,665.0,1049.0,811.0
Knife\Knife_First_Clean_Howard\DSC_0003.JPG,1920,1280,2,765.0,747.0,890.0,948.0
Knife\Knife_First_Clean_Howard\DSC_0004.JPG,1920,1280,2,635.0,433.0,751.0,616.0
Knife\Knife_First_Clean_Howard\DSC_0005.JPG,1920,1280,2,885.0,602.0,1116.0,735.0
Knife\Knife_First_Clean_Howard\DSC_0006.JPG,1920,1280,2,905.0,286.0,1008.0,548.0
Knife\Knife_First_Clean_Howard\DSC_0007.JPG,1920,1280,2,1041.0,658.0,1212.0,840.0
Knife\Knife_First_Clean_Howard\DSC_0008.JPG,1920,1280,2,922.0,467.0,977.0,729.0
Knife\Knife_First_Clean_Howard\DSC_0009.JPG,1920,1280,2,982.0,503.0,1148.0,616.0
Knife\Knife_First_Clean_Howard\DSC_0010.JPG,1920,1280,2,1434.0,563.0,1632.0,791.0
Knife\Knife_First_Clean_Howard\DSC_00011.JPG,1920,1281,2,1022.0,672.0,1181.0,748.0
Knife\Knife_First_Clean_Howard\DSC_0011.JPG,1920,1280,2,1066.0,633.0,1322.0,774.0
Knife\Knife_First_Clean_Howard\DSC_0012.JPG,1920,1280,2,866.0,513.0,1174.0,588.0
Knife\Knife_First_Clean_Howard\DSC_0013.JPG,1920,1280,2,803.0,375.0,897.0,621.0
Knife\Knife_First_Clean_Howard\DSC_0014.JPG,1920,1280,2,772.0,822.0,1055.0,951.0
Knife\Knife_First_Clean_Howard\DSC_0015.JPG,1920,1280,2,775.0,637.0,1228.0,793.0
Knife\Knife_First_Clean_Howard\DSC_0016.JPG,1920,1280,2,833.0,642.0,1059.0,741.0
Knife\Knife_First_Clean_Howard\DSC_0017.JPG,1920,1280,2,571.0,720.0,827.0,927.0
Knife\Knife_First_Clean_Howard\DSC_0018.JPG,1920,1280,2,620.0,714.0,811.0,863.0
Knife\Knife_First_Clean_Howard\DSC_0019.JPG,1920,1280,2,1101.0,718.0,1289.0,773.0
Knife\Knife_First_Clean_Howard\DSC_0020.JPG,1920,1280,2,1115.0,769.0,1253.0,838.0
Knife\Knife_First_Clean_Howard\DSC_00021.JPG,1920,1281,2,865.0,722.0,1039.0,826.0
Knife\Knife_First_Clean_Howard\DSC_0021.JPG,1920,1280,2,1102.0,883.0,1270.0,949.0
Knife\Knife_First_Clean_Howard\DSC_0022.JPG,1920,1280,2,951.0,963.0,1116.0,1077.0
Knife\Knife_First_Clean_Howard\DSC_0023.JPG,1920,1280,2,862.0,641.0,1115.0,698.0
Knife\Knife_First_Clean_Howard\DSC_0024.JPG,1920,1280,2,969.0,580.0,1073.0,696.0
Knife\Knife_First_Clean_Howard\DSC_0025.JPG,1920,1280,2,1026.0,448.0,1134.0,563.0
Knife\Knife_First_Clean_Howard\DSC_0026.JPG,1920,1280,2,1034.0,454.0,1181.0,530.0
Knife\Knife_First_Clean_Howard\DSC_0027.JPG,1920,1280,2,993.0,523.0,1177.0,654.0
Knife\Knife_First_Clean_Howard\DSC_0028.JPG,1920,1280,2,1029.0,550.0,1178.0,611.0
Knife\Knife_First_Clean_Howard\DSC_0029.JPG,1920,1280,2,1063.0,608.0,1121.0,803.0
Knife\Knife_First_Clean_Howard\DSC_0030.JPG,1920,1280,2,811.0,726.0,948.0,789.0
Knife\Knife_First_Clean_Howard\DSC_00031.JPG,1920,1281,2,867.0,913.0,937.0,1070.0
Knife\Knife_First_Clean_Howard\DSC_0031.JPG,1920,1280,2,557.0,670.0,719.0,751.0
Knife\Knife_First_Clean_Howard\DSC_0032.JPG,1920,1280,2,529.0,729.0,732.0,813.0
Knife\Knife_First_Clean_Howard\DSC_0033.JPG,1920,1280,2,514.0,732.0,730.0,826.0
Knife\Knife_First_Clean_Howard\DSC_0034.JPG,1920,1280,2,545.0,895.0,757.0,952.0
Knife\Knife_First_Clean_Howard\DSC_0035.JPG,1920,1280,2,673.0,615.0,726.0,834.0
Knife\Knife_First_Clean_Howard\DSC_0036.JPG,1920,1280,2,575.0,828.0,756.0,971.0
Knife\Knife_First_Clean_Howard\DSC_0037.JPG,1920,1280,2,930.0,642.0,1010.0,942.0
Knife\Knife_First_Clean_Howard\DSC_0038.JPG,1920,1280,2,828.0,778.0,890.0,986.0
Knife\Knife_First_Clean_Howard\DSC_0038.JPG,1920,1280,2,1111.0,689.0,1214.0,949.0
Knife\Knife_First_Clean_Howard\DSC_0039.JPG,1920,1280,2,729.0,498.0,1041.0,566.0
Knife\Knife_First_Clean_Howard\DSC_0039.JPG,1920,1280,2,769.0,824.0,841.0,1028.0
Knife\Knife_First_Clean_Howard\DSC_0040.JPG,1920,1280,2,767.0,639.0,1026.0,726.0
Knife\Knife_First_Clean_Howard\DSC_00041.JPG,1920,1281,2,850.0,927.0,985.0,1039.0
Knife\Knife_First_Clean_Howard\DSC_0041.JPG,1920,1280,2,989.0,517.0,1080.0,756.0
Knife\Knife_First_Clean_Howard\DSC_0042.JPG,1920,1280,2,1012.0,758.0,1058.0,967.0
Knife\Knife_First_Clean_Howard\DSC_0043.JPG,1920,1280,2,112.0,870.0,375.0,940.0
Knife\Knife_First_Clean_Howard\DSC_0043.JPG,1920,1280,2,1103.0,869.0,1257.0,976.0
Knife\Knife_First_Clean_Howard\DSC_0044.JPG,1920,1280,2,974.0,567.0,1032.0,862.0
Knife\Knife_First_Clean_Howard\DSC_0044.JPG,1920,1280,2,1100.0,577.0,1150.0,836.0
Knife\Knife_First_Clean_Howard\DSC_0045.JPG,1920,1280,2,960.0,708.0,1040.0,935.0
Knife\Knife_First_Clean_Howard\DSC_0046.JPG,1920,1280,2,943.0,681.0,1061.0,952.0
Knife\Knife_First_Clean_Howard\DSC_0047.JPG,1920,1280,2,949.0,755.0,1019.0,1050.0
Knife\Knife_First_Clean_Howard\DSC_0048.JPG,1920,1280,2,882.0,788.0,959.0,1008.0
Knife\Knife_First_Clean_Howard\DSC_0049.JPG,1920,1280,2,895.0,882.0,959.0,1126.0
Knife\Knife_First_Clean_Howard\DSC_0050.JPG,1920,1280,2,867.0,614.0,1033.0,888.0
Knife\Knife_First_Clean_Howard\DSC_00051.JPG,1920,1281,2,878.0,510.0,934.0,720.0
Knife\Knife_First_Clean_Howard\DSC_0051.JPG,1920,1280,2,807.0,885.0,1004.0,1027.0
Knife\Knife_First_Clean_Howard\DSC_0052.JPG,1920,1280,2,859.0,431.0,1108.0,836.0
Knife\Knife_First_Clean_Howard\DSC_0053.JPG,1920,1280,2,848.0,738.0,1082.0,800.0
Knife\Knife_First_Clean_Howard\DSC_0054.JPG,1920,1280,2,891.0,589.0,1074.0,806.0
Knife\Knife_First_Clean_Howard\DSC_0055.JPG,1920,1280,2,822.0,631.0,1090.0,789.0
Knife\Knife_First_Clean_Howard\DSC_0056.JPG,1920,1280,2,929.0,776.0,1100.0,836.0
Knife\Knife_First_Clean_Howard\DSC_0057.JPG,1920,1280,2,700.0,765.0,953.0,1024.0
Knife\Knife_First_Clean_Howard\DSC_0057.JPG,1920,1280,2,841.0,656.0,1223.0,897.0
Knife\Knife_First_Clean_Howard\DSC_0058.JPG,1920,1280,2,812.0,503.0,1132.0,1025.0
Knife\Knife_First_Clean_Howard\DSC_0059.JPG,1920,1280,2,883.0,731.0,1019.0,872.0
Knife\Knife_First_Clean_Howard\DSC_0060.JPG,1920,1280,2,843.0,819.0,1031.0,896.0
Knife\Knife_First_Clean_Howard\DSC_00061.JPG,1920,1281,2,999.0,587.0,1144.0,647.0
Knife\Knife_First_Clean_Howard\DSC_0061.JPG,1920,1281,2,824.0,578.0,976.0,995.0
Knife\Knife_First_Clean_Howard\DSC_0062.JPG,1920,1280,2,1049.0,667.0,1344.0,764.0
Knife\Knife_First_Clean_Howard\DSC_0063.JPG,1920,1280,2,683.0,968.0,840.0,1188.0
Knife\Knife_First_Clean_Howard\DSC_0064.JPG,1920,1280,2,578.0,1052.0,991.0,1213.0
Knife\Knife_First_Clean_Howard\DSC_0065.JPG,1920,1280,2,690.0,925.0,1028.0,1171.0
Knife\Knife_First_Clean_Howard\DSC_0066.JPG,1920,1280,2,648.0,959.0,868.0,1098.0
Knife\Knife_First_Clean_Howard\DSC_0067.JPG,1920,1280,2,770.0,850.0,830.0,1041.0
Knife\Knife_First_Clean_Howard\DSC_0069.JPG,1920,1281,2,623.0,768.0,710.0,865.0
Knife\Knife_First_Clean_Howard\DSC_0070.JPG,1920,1281,2,885.0,676.0,998.0,961.0
Knife\Knife_First_Clean_Howard\DSC_00071.JPG,1920,1281,2,987.0,663.0,1136.0,759.0
Knife\Knife_First_Clean_Howard\DSC_00081.JPG,1920,1281,2,1008.0,664.0,1168.0,754.0
Knife\Knife_First_Clean_Howard\DSC_00091.JPG,1920,1281,2,964.0,899.0,1118.0,996.0
Knife\Knife_First_Clean_Howard\DSC_00101.JPG,1920,1281,2,1007.0,704.0,1074.0,879.0
Knife\Knife_First_Clean_Howard\DSC_00111.JPG,1920,1281,2,1040.0,672.0,1114.0,880.0
Knife\Knife_First_Clean_Howard\DSC_00121.JPG,1920,1281,2,1005.0,517.0,1081.0,656.0
Knife\Knife_First_Clean_Howard\DSC_00131.JPG,1920,1281,2,895.0,983.0,1035.0,1036.0
Knife\Knife_First_Clean_Howard\DSC_00141.JPG,1920,1281,2,961.0,545.0,1087.0,591.0
Knife\Knife_First_Clean_Howard\DSC_00151.JPG,1920,1281,2,823.0,515.0,933.0,637.0
Knife\Knife_First_Clean_Howard\DSC_00161.JPG,1920,1281,2,874.0,487.0,954.0,696.0
